nip,nama,opd,tanggal,status_hadir,menit_terlambat,potong_gaji,kode_asli
199208022018051001,Pegawai 89,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Alpha,0,35000,A1
199211022017021001,Pegawai 83,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199211072027091001,Pegawai 51,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199211112022032001,Pegawai 231,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199211142025102001,Pegawai 93,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199301242026122001,Pegawai 190,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Tidak Absen Pulang,0,35000,TAP1
199302192013072001,Pegawai 250,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199302282027111001,Pegawai 4,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Libur,0,0,LIB
199303022027022001,Pegawai 84,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Ijin,0,0,I1
199304302026041001,Pegawai 171,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
199306202026012001,Pegawai 196,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199309052025111001,Pegawai 3,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199312022025061001,Pegawai 33,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199403032026042001,Pegawai 189,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199405102025011001,Pegawai 187,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199405232026081001,Pegawai 13,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199405252026092001,Pegawai 72,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199406152022112001,Pegawai 149,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199411112027072001,Pegawai 151,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Alpha,0,35000,A1
199411222023011001,Pegawai 163,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199411242018031001,Pegawai 18,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Tidak Absen Pulang,0,35000,TAP1
199502192024012001,Pegawai 66,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199504172022071001,Pegawai 24,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199505112026022001,Pegawai 164,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Ijin,0,0,I1
199509262026081001,Pegawai 74,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199510282017052001,Pegawai 29,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199511092023012001,Pegawai 39,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199511092024041001,Pegawai 94,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199512242025041001,Pegawai 140,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199601172026122001,Pegawai 191,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
199602042026041001,Pegawai 41,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199602112017111001,Pegawai 134,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199603072024071001,Pegawai 87,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199606152023062001,Pegawai 40,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199608112024032001,Pegawai 144,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199610022023051001,Pegawai 17,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199610252025012001,Pegawai 123,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199612012024062001,Pegawai 192,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199702112027112001,Pegawai 146,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
199702232025072001,Pegawai 92,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Terlambat,12,35000,TL12m
199705062024121001,Pegawai 242,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199705132026101001,Pegawai 238,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199705172021121001,Pegawai 88,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199707032025072001,Pegawai 82,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199707112026021001,Pegawai 167,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
199707162026051001,Pegawai 19,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Terlambat,108,135000,TL108m
199709182022092001,Pegawai 145,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199710022025021001,Pegawai 173,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199710152020032001,Pegawai 178,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199710182025112001,Pegawai 45,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Terlambat,36,105000,TL36m
199710232023031001,Pegawai 165,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199711142024012001,Pegawai 65,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199712152021031001,Pegawai 169,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199712192026012001,Pegawai 160,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199712212026051001,Pegawai 227,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
199802092022051001,Pegawai 34,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199805282026122001,Pegawai 20,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
199806252027041001,Pegawai 53,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
199809052024081001,Pegawai 47,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199811082026012001,Pegawai 9,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199812072025082001,Pegawai 179,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199902272024042001,Pegawai 183,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199904252027051001,Pegawai 115,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Libur,0,0,LIB
199904262025092001,Pegawai 59,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Libur,0,0,LIB
199905012024101001,Pegawai 162,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199905102024101001,Pegawai 136,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199906062024052001,Pegawai 175,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Libur,0,0,LIB
199906162024101001,Pegawai 52,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Alpha,0,35000,A1
199906232027032001,Pegawai 98,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199907092025121001,Pegawai 86,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Hadir,0,0,
199908092021091001,Pegawai 229,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
199911272025042001,Pegawai 156,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200004012023042001,Pegawai 25,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
200006272027072001,Pegawai 176,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
200007012025052001,Pegawai 159,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200007142023072001,Pegawai 22,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
200009252026081001,Pegawai 30,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200011172023052001,Pegawai 199,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
200102282024041001,Pegawai 125,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
200103242025062001,Pegawai 104,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-18,Hadir,0,0,
200104282024022001,Pegawai 73,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200109162026071001,Pegawai 170,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-18,Libur,0,0,LIB
200111162024061001,Pegawai 154,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
200112292024011001,Pegawai 44,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Libur,0,0,LIB
200203142025051001,Pegawai 50,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
200204142024061001,Pegawai 241,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200207182024112001,Pegawai 166,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200301022024032001,Pegawai 103,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Hadir,0,0,
200306192024121001,Pegawai 64,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-18,Hadir,0,0,
200409252024091001,Pegawai 8,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-18,Libur,0,0,LIB
196703211999081001,Pegawai 28,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Tidak Absen Datang,0,35000,TAD1
196705041997121001,Pegawai 180,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Tidak Absen Pulang,0,35000,TAP1
196802221996101001,Pegawai 158,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
196805281988091001,Pegawai 240,1010402- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM,2026-02-19,Hadir,0,0,
196807121999061001,Pegawai 124,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Alpha,0,35000,A1
196809291997031001,Pegawai 126,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
196811301992061001,Pegawai 226,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
196812051998051001,Pegawai 234,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
196906171998021001,Pegawai 236,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Terlambat,40,135000,TL40m
196908311989051001,Pegawai 5,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
196911101996022001,Pegawai 60,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197002211996061001,Pegawai 249,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
197004031996052001,Pegawai 207,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Tidak Absen Pulang,0,35000,TAP1
197005011998022001,Pegawai 198,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
197005122026091001,Pegawai 14,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Libur,0,0,LIB
197007141985121001,Pegawai 202,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197008102026011001,Pegawai 90,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Libur,0,0,LIB
197012012000021001,Pegawai 97,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197102031994061001,Pegawai 182,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Hadir,0,0,
197104191994041001,Pegawai 213,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197110022025071001,Pegawai 1,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197110152025031001,Pegawai 6,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Libur,0,0,LIB
197202101998031001,Pegawai 216,101040202- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN RUMAH TANGGA,2026-02-19,Tidak Absen Datang,0,35000,TAD1
197205151997071001,Pegawai 219,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197209041999011001,Pegawai 56,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Terlambat,27,70000,TL27m
197209142000011001,Pegawai 127,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197209182009082001,Pegawai 197,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Terlambat,20,70000,TL20m
197301232027042001,Pegawai 148,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Libur,0,0,LIB
197304142007052001,Pegawai 244,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197307211994051001,Pegawai 235,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197308181996122001,Pegawai 85,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197308252026121001,Pegawai 16,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197309202007042001,Pegawai 212,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197401102009071001,Pegawai 210,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197403192025022001,Pegawai 208,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-19,Hadir,0,0,
197405021997021001,Pegawai 75,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Tidak Absen Pulang,0,35000,TAP1
197407072010042001,Pegawai 27,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197407302010112001,Pegawai 152,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197408212026051001,Pegawai 32,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Libur,0,0,LIB
197411212024121001,Pegawai 204,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Hadir,0,0,
197502271997061001,Pegawai 232,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Terlambat,14,35000,TL14m
197504022025121001,Pegawai 157,101040203- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN ADMINISTRASI KEUANGAN DAN ASET,2026-02-19,Hadir,0,0,
197509042009091001,Pegawai 193,10104020101- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA - SUB BAGIAN UMUM DAN KEPEGAWAIAN,2026-02-19,Hadir,0,0,
197509132027031001,Pegawai 43,101040201- SEKRETARIAT DAERAH - ASISTEN ADMINISTRASI UMUM - BIRO UMUM - BAGIAN TATA USAHA,2026-02-19,Libur,0,0,LIB
